,Date,Close_AAPL,Close_AMZN,Close_META,Close_MSFT,Close_ZM,High_AAPL,High_AMZN,High_META,High_MSFT,High_ZM,Low_AAPL,Low_AMZN,Low_META,Low_MSFT,Low_ZM,Open_AAPL,Open_AMZN,Open_META,Open_MSFT,Open_ZM,Volume_AAPL,Volume_AMZN,Volume_META,Volume_MSFT,Volume_ZM
0,2022-01-03,179.0766,170.4045,337.25174,326.94083,184.26,179.93259,170.7035,339.78204,330.11502,184.91,174.84592,166.1605,335.90686,322.08676,177.24,174.96397,167.55,337.01263,327.52682,184.44,104487900.0,63520000.0,14537900.0,28865100.0,3171900.0
1,2022-01-04,176.80383,167.522,335.24933,321.33475,179.85,179.99162,171.4,341.78436,327.38034,183.555,176.23318,166.3495,330.60706,318.51215,172.1,179.68661,170.438,338.65634,327.01895,183.32,99310400.0,70726000.0,15998000.0,32674300.0,5269800.0
2,2022-01-05,172.10083,164.357,322.9364,308.99933,174.88,177.26622,167.1265,334.4823,318.4633,183.67,171.82535,164.357,322.60764,308.60867,174.29,176.71524,166.883,331.7527,318.25815,175.975,94537600.0,64302000.0,20564500.0,40054300.0,3772300.0
3,2022-01-06,169.22792,163.254,331.19482,306.5577,176.33,172.47473,164.8,337.8793,311.26526,181.88,168.87372,161.937,321.4919,304.22345,171.23,169.91664,163.4505,321.59152,305.84473,173.09,96904000.0,51958000.0,27962800.0,39646100.0,4002500.0
4,2022-01-07,169.39519,162.554,330.52737,306.71396,171.6,171.33344,165.2435,335.71753,309.11658,180.67,168.27356,162.031,327.62845,302.85608,170.72,170.10359,163.839,331.47375,306.82138,176.05,86709100.0,46606000.0,14722000.0,32720000.0,3089400.0
5,2022-01-10,169.41489,161.486,326.82153,306.93854,172.56,169.7199,161.6615,327.09048,307.37805,173.23,165.45967,156.3045,314.2296,297.58203,164.9,166.35501,160.5855,324.07202,302.27005,169.32,106765600.0,87798000.0,24942400.0,44289500.0,3502300.0
6,2022-01-11,172.25826,165.362,333.09756,307.632,175.97,172.35663,166.35,333.3566,309.22394,178.88,168.06693,160.7015,324.04214,302.66074,169.45,169.54274,161.5,325.53644,306.0693,172.15,76138300.0,62806000.0,16226800.0,29386800.0,2411000.0
7,2022-01-12,172.70102,165.207,331.99182,310.8453,170.65,174.32442,166.878,335.08997,315.86542,179.9,172.00247,164.417,328.7741,309.68307,169.7,173.28151,166.575,333.9045,312.21268,177.0,74805200.0,50030000.0,14104900.0,34372200.0,2704300.0
8,2022-01-13,169.41489,161.214,325.2376,297.68945,162.1,173.77348,166.2215,334.35278,313.39435,170.39,169.02132,161.091,324.52036,296.90814,162.0,172.94702,165.2505,333.70526,312.9939,170.1,84505800.0,52188000.0,14797100.0,45366000.0,4612500.0
9,2022-01-14,170.2807,162.138,330.63702,302.9636,159.72,170.97925,162.25,331.4639,303.56912,164.89,168.3326,159.8005,319.9877,296.66406,156.88,168.57857,160.15,320.56552,297.15237,161.42,80440800.0,45974000.0,16868500.0,39846400.0,4700700.0
10,2022-01-18,167.06337,158.9175,316.93933,295.5897,157.7,169.7592,159.7345,322.97626,302.57288,162.98,166.67966,157.6645,316.4313,294.70093,156.0,168.7458,159.105,322.05978,296.9766,156.324,90956700.0,67292000.0,22645600.0,42333200.0,4360900.0
11,2022-01-19,163.55092,156.299,318.37384,296.2538,157.23,168.32275,159.25,325.8553,306.587,162.99,163.2656,156.25,318.1148,295.63855,156.94,167.26016,158.762,318.36386,299.14478,158.65,94815000.0,53242000.0,20814700.0,45933900.0,3305200.0
12,2022-01-20,161.85864,151.6675,315.35535,294.56418,155.81,166.94531,158.0,326.5725,304.37973,163.48,161.53397,151.351,314.77756,294.11493,155.65,164.28883,156.766,322.66742,301.85992,159.55,91420500.0,71974000.0,16925000.0,35380700.0,3710700.0
13,2022-01-21,159.79248,142.643,302.01633,289.12408,147.66,163.6493,150.9,317.0987,297.01556,156.91,159.68425,142.0705,301.8868,288.71387,147.11,161.77008,149.95,313.61203,295.62872,153.98,122848900.0,163972000.0,28710700.0,57984400.0,5722600.0
14,2022-01-24,159.0152,144.544,307.53522,289.45612,152.95,159.68425,144.945,308.3521,290.17883,153.24,152.20673,135.352,287.91022,269.61014,138.91,157.441,139.0,296.70657,285.38342,141.68,162294600.0,155624000.0,38878100.0,85731500.0,8231800.0
15,2022-01-25,157.20488,139.986,299.00778,281.75998,145.89,160.13684,143.6,305.06467,288.10834,152.14,154.48936,138.145,296.44754,278.51746,142.12,156.41777,142.2425,298.80856,284.7193,150.0,115798400.0,90824000.0,25108500.0,72848600.0,5122200.0
16,2022-01-26,157.1163,138.8725,293.50882,289.7882,140.33,161.74055,145.185,306.3398,301.30316,152.0,155.27644,137.3185,289.7432,286.19406,138.89,160.8649,144.75,305.8417,300.80505,150.028,108275300.0,95602000.0,28348800.0,90428900.0,4888300.0
17,2022-01-27,156.6539,139.6375,293.5188,292.8452,136.81,161.19943,144.2435,300.56186,300.13116,143.81,155.72905,139.35,293.14023,290.97977,136.17,159.83183,140.8,296.61694,295.59943,143.6,121954600.0,77516000.0,21629900.0,53481300.0,3572600.0
18,2022-01-28,167.58484,143.978,300.56186,301.0688,143.81,167.60452,143.998,300.75113,301.28366,143.89,160.1762,137.9295,291.9149,287.58096,134.7,163.0393,140.8605,294.49503,293.2261,137.58,179935700.0,74392000.0,21871600.0,49743700.0,3682700.0
19,2022-01-31,171.96312,149.5735,312.0679,303.7253,154.28,172.17958,150.3605,312.5959,305.09265,154.34,166.77805,144.3005,298.18094,299.22284,145.9,167.41759,144.75,299.53577,301.74268,146.67,115541600.0,78308000.0,21579500.0,46444500.0,4960900.0
20,2022-02-01,171.79585,151.1935,317.78607,301.5571,155.68,172.02214,151.708,318.44357,303.38348,155.95,169.53291,147.6275,310.93225,298.01178,150.07,171.20552,150.0,313.36298,303.1686,155.23,86213900.0,59220000.0,18023800.0,40950400.0,3316000.0
21,2022-02-02,173.00604,150.6125,321.77087,306.14746,148.11,173.04541,155.075,326.75186,307.76874,156.05,170.5365,148.8635,315.66418,301.67432,146.58,171.93361,155.0505,326.57254,302.40683,155.79,84914300.0,87330000.0,58458300.0,36636000.0,3063400.0
22,2022-02-03,170.1134,138.8455,236.85522,294.22235,137.94,173.39958,144.2475,247.05626,303.96954,146.45,169.34598,138.333,234.85287,292.96243,137.35,171.66794,141.7375,243.71901,302.2701,144.072,89418100.0,225532000.0,188119900.0,43730000.0,3356000.0
23,2022-02-04,169.82771,157.6395,236.18777,298.80286,144.1,171.5123,161.2,241.68677,301.59613,145.21,168.14313,150.608,229.23434,292.97214,136.92,169.12827,155.6065,234.07585,293.2065,139.3,82465400.0,253456000.0,89342200.0,35096500.0,3457900.0
24,2022-02-07,169.1086,157.9355,224.05412,293.92932,141.44,171.36455,162.691,237.39317,300.65857,147.48,168.40915,157.25,223.15753,292.9038,139.78,170.29076,158.52,236.79544,299.02756,144.59,77251200.0,102624000.0,88613800.0,28533300.0,2531100.0
25,2022-02-08,172.23148,161.4135,219.34212,297.45514,142.69,172.74374,161.7925,224.91086,298.43182,143.19,168.882,155.5505,215.32745,292.9527,137.28,169.17755,156.7505,220.00958,294.22235,139.36,74829200.0,76040000.0,94729700.0,32421200.0,2565100.0
26,2022-02-09,173.65993,161.1895,231.11714,303.94998,149.6,174.02443,163.8345,232.48192,304.6532,149.81,172.30043,160.25,221.36441,300.21912,143.9,173.43335,162.8735,223.34682,302.64124,146.49,71285000.0,68786000.0,86563300.0,31284700.0,3067100.0
27,2022-02-10,169.56177,159.0035,227.20213,295.32596,145.72,172.87183,160.7165,234.10576,301.90872,152.69,169.00024,157.75,225.83734,293.68515,144.29,171.55174,158.35,227.40137,296.94724,145.78,90865900.0,68268000.0,49310400.0,45386200.0,3348800.0
28,2022-02-11,166.13348,153.2935,218.71452,288.15723,141.24,170.50749,159.0,229.54315,297.19144,150.48,165.54239,152.734,217.9375,287.35635,140.16,169.76865,158.1345,227.59062,296.1171,146.965,98670700.0,77100000.0,46156900.0,39175600.0,2690400.0
29,2022-02-14,166.3699,155.167,216.87157,288.11813,142.09,167.0595,158.4485,220.15901,289.8371,147.74,164.08438,151.65,213.96268,284.55328,141.11,164.88234,151.751,218.47543,286.9168,142.42,86185500.0,83230000.0,38184000.0,36359500.0,2538900.0
30,2022-02-15,170.22177,156.5105,220.159,293.46054,146.9,170.3794,158.007,220.30843,293.78284,147.145,167.71953,154.6375,214.2416,290.091,141.1,168.42883,157.6055,219.63101,293.0113,144.44,62527400.0,56440000.0,42685500.0,27058300.0,3043800.0
31,2022-02-16,169.98537,158.1005,215.71597,293.118,138.51,170.76361,158.834,216.63249,294.4588,144.69,167.52252,154.7345,211.55188,287.42203,136.395,169.29578,155.7905,211.6017,292.0121,144.49,61177400.0,52704000.0,45817500.0,29982100.0,3928900.0
32,2022-02-17,166.3699,154.6525,206.91959,284.53488,129.38,169.35487,160.349,216.67232,290.47552,137.735,165.96599,154.5,206.37167,283.82043,128.93,168.48795,158.146,213.20557,290.0449,137.63,69589300.0,64032000.0,38747500.0,32461600.0,4944700.0
33,2022-02-18,164.81337,152.6015,205.37549,281.79446,126.96,168.0052,155.4995,209.94801,287.59808,131.94,163.71986,150.893,204.3992,280.20898,124.71,167.29591,155.4995,208.59319,286.80536,130.13,82772700.0,63604000.0,37128400.0,34264000.0,5435000.0
34,2022-02-22,161.8777,150.1975,201.311,281.58902,126.61,164.21246,152.9825,206.69044,285.32764,130.73,159.73994,148.4855,199.29869,278.43762,124.98,162.52788,150.4785,201.57,278.92697,125.055,91162800.0,66128000.0,39852400.0,41736100.0,4446000.0
35,2022-02-23,157.69087,144.827,197.69481,274.29773,120.1,163.6805,151.763,206.15251,285.4842,128.15,157.37563,144.651,197.29634,274.13138,120.1,163.07956,151.6505,203.38309,283.99655,127.99,90009200.0,64244000.0,44481400.0,37811200.0,4634700.0
36,2022-02-24,160.32117,151.358,206.81001,288.3126,126.97,160.42953,151.749,207.55716,288.87045,128.74,149.7408,139.5,189.49614,265.7342,114.26,150.31218,139.8375,190.33295,266.7031,114.74,141147500.0,100786000.0,49957200.0,56989700.0,6998500.0
37,2022-02-25,162.3998,153.7885,209.67903,290.97464,125.32,162.66577,153.99,210.51585,291.28784,129.06,158.47894,149.2135,202.40681,285.43524,120.02,161.4048,150.55,204.16013,288.8509,129.05,91974200.0,62396000.0,37627600.0,32546700.0,5242600.0
38,2022-02-28,162.66577,153.563,210.22694,292.42313,132.6,162.96132,154.45,212.33887,292.7657,135.09,160.01575,150.85,206.04292,286.7565,125.1,160.6364,152.425,206.88968,288.03857,126.79,95056600.0,57684000.0,34239800.0,34627500.0,12033100.0
39,2022-03-01,160.7743,151.142,202.71562,288.66498,122.78,164.12378,154.099,210.94418,293.578,136.0,159.56259,149.977,201.45045,285.92462,122.13,162.25201,152.7325,209.07133,290.08408,128.57,83474400.0,44874000.0,27094900.0,31217800.0,11541600.0
40,2022-03-02,164.08438,152.0525,207.31805,293.7933,121.61,164.8725,152.9995,208.3541,295.04602,122.89,160.52803,148.75,201.25124,287.44162,114.52,161.94664,150.849,204.00072,289.06622,122.25,79724800.0,47334000.0,29452100.0,31873000.0,7224300.0
41,2022-03-03,163.75928,147.8985,202.19762,289.61426,113.11,166.39944,153.929,208.28436,296.67062,122.06,163.08939,146.856,200.65352,287.7841,111.95,165.96599,153.5315,208.2246,296.43573,122.0,76678400.0,65198000.0,27263500.0,27314500.0,6211500.0
42,2022-03-04,160.74475,145.641,199.29868,283.68338,108.94,163.08939,147.85,205.10649,289.3598,116.19,159.69066,143.807,198.03351,281.05072,108.43,162.04514,147.159,201.59988,288.019,114.1,83737200.0,60934000.0,32130900.0,32356500.0,6219300.0
43,2022-03-07,156.93228,137.453,186.7566,272.96677,107.88,162.56726,146.0945,200.12553,283.51706,115.24,156.67613,137.4165,186.56732,272.59485,107.72,160.93193,145.4435,200.02591,282.38177,111.13,96418800.0,86934000.0,38560600.0,43157200.0,6240200.0
44,2022-03-08,155.09993,136.0145,189.56586,269.97195,108.49,160.45908,140.6995,195.95146,277.90912,114.29,153.4843,133.5725,185.40176,264.2466,105.0,156.45943,136.6835,187.13516,271.88037,106.67,131148300.0,91662000.0,37508100.0,48159500.0,5581800.0
45,2022-03-09,160.52803,139.279,197.74464,282.3524,109.08,160.9812,140.25,198.34236,283.42896,111.84,157.04065,136.828,193.18207,274.79688,108.06,159.07988,139.5,194.99515,277.4002,111.84,91454900.0,82656000.0,31894700.0,35204500.0,6427500.0
46,2022-03-10,156.16391,146.8175,194.46716,279.5044,103.33,158.00612,148.6745,195.53308,280.4929,106.9,153.66165,143.978,190.34291,274.60114,101.055,157.81894,145.685,194.09856,276.98917,105.835,105342000.0,135062000.0,24853000.0,30628000.0,5030800.0
47,2022-03-11,152.43022,145.5245,186.89607,274.10202,98.12,156.9126,149.675,192.82343,283.34088,103.49,152.20364,145.369,185.95964,273.47565,97.9,156.5678,149.5745,191.90694,281.82388,103.48,96970100.0,68900000.0,34694500.0,27209300.0,6454600.0
48,2022-03-14,148.3813,141.853,185.91978,270.54938,94.64,151.82928,147.45,191.55823,279.31845,102.16,147.86905,140.884,185.11287,269.9426,94.51,149.19897,145.981,186.31825,274.36627,97.5,108732100.0,74086000.0,31010500.0,30660700.0,6715700.0
49,2022-03-15,152.78485,147.3665,191.29926,281.03113,98.97,153.25772,147.985,191.54831,281.68686,100.595,148.14487,142.0,185.20255,272.79056,95.26,148.65712,142.85,190.07394,274.37604,96.09,92964300.0,75584000.0,31721700.0,34245100.0,7001700.0
50,2022-03-16,157.21799,153.104,202.85512,288.1169,106.84,157.6219,153.15,202.95473,288.29306,106.88,152.16425,147.3535,193.77979,277.16534,100.17,154.71574,148.5,193.95909,282.9494,100.55,102300200.0,84958000.0,40640300.0,37826300.0,8003000.0
51,2022-03-17,158.23265,157.239,207.04909,288.9292,111.29,158.60701,157.4985,207.24832,289.31088,111.33,155.2871,152.14,200.3447,283.20386,105.0,156.25253,152.6405,200.93245,287.04034,106.46,75615400.0,72934000.0,29499700.0,30816600.0,4967500.0
52,2022-03-18,161.54272,161.2505,215.66617,294.0282,116.28,162.0353,161.594,215.97499,294.58606,117.84,157.38545,156.011,205.21608,286.49228,109.21,158.1243,156.813,205.91342,289.07602,109.49,123511700.0,102962000.0,52128000.0,43390600.0,8521800.0
53,2022-03-21,162.92192,161.4915,210.6852,292.78528,116.87,163.8775,163.084,213.89294,293.74442,119.89,160.58714,159.553,206.83989,288.61606,113.35,161.07971,161.121,213.68373,292.52106,115.01,95811400.0,66538000.0,30142300.0,28351200.0,5941500.0
54,2022-03-22,166.31079,164.889,215.82556,297.58084,119.8,166.90187,166.167,218.62488,298.50082,122.24,162.45891,161.699,209.38019,292.40356,115.4,163.04997,161.8055,210.56566,293.41162,116.01,81532000.0,64086000.0,31998800.0,27599700.0,5003100.0
55,2022-03-23,167.68015,163.408,212.6477,293.10822,116.81,170.07402,166.37,215.97499,296.76855,120.27,165.15819,162.687,211.35265,291.37595,115.95,165.49313,163.705,212.51819,294.1065,117.215,98062700.0,55812000.0,23717300.0,25715400.0,3443300.0
56,2022-03-24,171.48277,163.6495,218.73445,297.61996,117.75,171.55173,164.1185,219.83026,297.71783,117.78,167.68015,160.05,213.97263,291.96313,113.97,168.5175,163.7495,214.18184,292.76566,117.35,90131400.0,56798000.0,31502300.0,24484500.0,3332000.0
57,2022-03-25,172.1231,164.7735,220.9759,297.2089,113.93,172.67477,165.3685,224.64189,298.9901,117.58,170.18237,162.25,218.05705,292.91245,112.45,171.29558,164.0,219.67088,298.7259,117.13,80546200.0,49032000.0,40039000.0,22566500.0,4209400.0
58,2022-03-28,172.99002,168.9905,222.73915,304.07928,117.45,173.11807,169.0375,223.18744,304.17712,118.31,169.44353,164.9,218.70456,297.845,113.63,169.611,164.975,221.28471,297.845,114.87,90371900.0,59854000.0,26224100.0,29578200.0,3289300.0
59,2022-03-29,176.3001,169.315,228.98529,308.68896,126.26,176.34933,170.8315,230.01137,309.09024,126.53,173.71902,167.8685,224.43268,302.46448,119.977,174.06383,170.384,225.20972,307.22092,119.977,100589400.0,66154000.0,31417900.0,30393400.0,4757100.0
60,2022-03-30,175.12778,166.301,226.98294,307.17203,122.39,176.94043,168.9505,230.27037,309.21753,127.37,174.07367,165.5,225.84727,304.9406,121.23,175.89618,168.5095,228.03891,307.0742,124.26,92633200.0,56168000.0,25588000.0,28163600.0,3987800.0
61,2022-03-31,172.01474,162.9975,221.51384,301.7403,117.23,175.38391,166.495,227.62051,308.42477,122.81,171.80786,162.9535,221.41422,301.32925,117.16,175.19673,166.445,227.58066,307.21118,122.75,103049300.0,59966000.0,24192300.0,33422100.0,2903100.0
62,2022-04-01,171.7192,163.56,223.99437,302.8266,118.02,172.28073,165.827,226.41512,303.52145,120.496,169.38443,162.3195,221.85254,299.02927,116.11,171.44336,164.1495,223.69551,302.77765,117.56,78751300.0,57090000.0,19544800.0,27110500.0,2793300.0
63,2022-04-04,175.78781,168.3465,232.99995,308.2583,124.28,175.83707,168.3945,233.4582,308.3953,124.99,171.84726,163.2055,225.00052,303.11038,118.33,171.97534,164.125,225.12006,303.48227,119.39,76468400.0,49882000.0,28054800.0,24289600.0,3077400.0
64,2022-04-05,172.45807,164.055,230.95773,304.25555,122.02,175.64992,168.1105,235.95863,308.16052,126.44,171.82758,163.266,230.14087,303.26706,120.43,174.8618,167.7415,233.18921,306.5946,123.92,73401800.0,53728000.0,29727200.0,23156700.0,4906500.0
65,2022-04-06,169.27606,158.756,222.45026,293.118,116.09,171.04932,162.2,228.1186,300.4582,118.56,167.60133,157.2545,220.56744,290.38745,113.34,169.79819,161.6505,226.04652,298.68677,118.03,89058800.0,79056000.0,28995100.0,40110400.0,5161500.0
66,2022-04-07,169.58145,157.7845,222.10158,294.94818,114.32,170.78333,160.079,224.6618,297.1796,118.12,167.3255,154.5115,217.72829,290.03516,111.33,168.61603,158.4,223.07785,290.33856,115.14,77594700.0,68136000.0,21037200.0,31411200.0,3498000.0
67,2022-04-08,167.56194,154.4605,221.48395,290.64188,110.9,169.22682,157.3685,224.2733,294.70343,113.27,166.68517,154.231,219.1927,289.96658,109.388,169.22682,156.75,221.53377,294.03793,112.37,76575500.0,46002000.0,18375700.0,24361900.0,3953300.0
68,2022-04-11,163.2864,151.122,215.63629,279.18143,109.05,166.51765,154.1365,219.7705,286.3748,111.11,163.04013,150.5345,214.401,278.92697,106.412,166.20242,152.713,217.58882,285.57227,107.91,72246700.0,52112000.0,20516600.0,34569300.0,3902800.0
69,2022-04-12,165.16805,150.7875,213.32512,276.04962,106.58,167.34518,155.099,221.18509,284.54465,114.7,164.16321,150.383,212.31897,274.51306,106.24,165.52269,153.6925,219.40192,283.07663,111.69,79265200.0,55178000.0,20128800.0,30966700.0,3249600.0
70,2022-04-13,167.8673,155.541,214.17189,281.49112,114.89,168.49779,156.025,215.78572,282.43066,115.825,164.29126,149.6,210.52582,275.3058,105.16,164.90204,150.0185,211.01396,276.70532,106.3,70618900.0,53390000.0,19231800.0,21907200.0,4677800.0
71,2022-04-14,162.83327,151.7065,209.38017,273.86713,110.31,168.7244,155.897,214.17188,282.16644,114.66,162.58699,151.472,209.20087,273.368,110.14,168.08405,155.39,214.07225,281.9511,114.66,75329400.0,51598000.0,18379500.0,28221600.0,4499600.0
72,2022-04-18,162.61656,152.785,209.96794,274.54242,105.74,164.12383,154.0395,212.56801,276.44107,109.93,161.13885,150.2505,207.50734,272.40887,103.62,161.48364,151.5235,209.20087,272.96674,109.73,69023900.0,46514000.0,16580800.0,20778000.0,4152500.0
73,2022-04-19,164.91188,158.1155,216.48305,279.22058,111.18,165.32565,158.649,217.59879,280.07208,112.33,161.47377,151.5505,208.20467,272.47742,104.075,162.56726,152.0295,209.71889,273.42676,105.44,67723800.0,54926000.0,20089900.0,22297700.0,3289400.0
74,2022-04-20,164.74442,153.998,199.65732,280.25797,103.7,166.3699,157.6025,213.34503,283.52682,109.91,163.63123,153.6035,198.16302,279.28906,103.4,166.25168,157.6025,212.79713,283.2332,109.53,67929800.0,59630000.0,43036500.0,22906700.0,4512100.0
75,2022-04-21,163.94646,148.296,187.35432,274.82623,100.95,168.9805,156.738,202.19762,287.05008,108.49,163.44405,147.5895,184.8738,274.09222,100.55,166.39946,154.714,200.83284,282.43066,105.2,87227800.0,63970000.0,49954100.0,29454600.0,4395300.0
76,2022-04-22,159.38525,144.35,183.4094,268.1907,100.17,165.3749,149.615,191.98663,277.1653,104.99,159.09956,143.6975,182.57259,267.55457,99.3,163.98586,148.25,189.64557,275.67767,101.155,84882400.0,73078000.0,36426800.0,29405800.0,3784400.0
77,2022-04-25,160.45906,146.074,186.27843,274.73822,102.44,160.74475,146.2215,186.4677,275.1199,103.09,156.10475,142.3065,180.9687,265.00024,98.9,158.7252,144.023,182.03462,267.46655,99.51,96046400.0,61874000.0,29281100.0,35678900.0,2724200.0
78,2022-04-26,154.46945,139.391,180.26143,264.46188,98.36,159.92711,144.856,186.47769,272.4284,101.68,154.39064,138.9295,178.81696,264.24658,96.0,159.83844,144.8,185.91982,271.58676,100.75,95623200.0,77530000.0,31747400.0,46518400.0,3786000.0
79,2022-04-27,154.24286,138.167,174.28424,277.18488,97.62,157.41498,141.9485,180.52043,284.76974,102.04,153.07054,135.7835,168.35689,273.2114,97.297,153.59267,140.1915,173.76622,276.08875,97.69,88063200.0,71336000.0,71062900.0,63477700.0,3522700.0
80,2022-04-28,161.20778,144.5965,204.94711,283.4583,102.56,162.0747,145.9375,207.73647,284.77954,103.92,156.56778,140.3,192.16594,275.4624,95.72,156.88303,142.178,202.14781,279.1129,98.1,130216800.0,117316000.0,100890600.0,33646600.0,3585200.0
